"","logFC","logCPM","LR","PValue","FDR"
"THEM6",0.0859787242556031,3.55983478044454,0.281851786582572,0.595490051075603,0.730446759188709
"MZF1",0.0866345135784565,2.79015969817334,0.281816558286434,0.595513044590597,0.730446759188709
"FOXRED2",-0.0840436097720285,3.9997393053817,0.281516167711843,0.5957091844319,0.730640628009589
"DEAF1",0.0759498365846623,5.06416814718453,0.281384563879965,0.595795157321725,0.730676728355283
"RP11.794P6.6",0.370081872420344,-2.6807988322237,0.281354517116632,0.59581478959552,0.730676728355283
"WDR44",-0.0831267261723374,3.56713767460094,0.280821045490222,0.596163578797159,0.731057734689901
"NLK",0.090098219954416,2.95782547319831,0.280697518120897,0.596244402751911,0.731110115479702
"CARD8",-0.075318835928074,5.86911535677126,0.280315253111759,0.596494663119999,0.731353925079252
"UQCR11.1",0.161652647564345,-0.504140106610528,0.280277364597138,0.596519479783171,0.731353925079252
"RP11.958N24.1",0.126780007735277,0.873179721629965,0.280156421875276,0.596598710634995,0.731404323824678
"KIAA0907",-0.0757860031084763,5.23994501747181,0.280028183253698,0.596682745025178,0.731460604684219
"CDK2",-0.0736668792002105,6.95669163138467,0.279903836393089,0.596764252679281,0.731513781078015
"BOLA3.AS1",-0.110092093600371,0.754471016628315,0.279727648689217,0.596879780978397,0.731608650528402
"LRRC57",-0.0843686309860815,3.42718305223369,0.27959040641792,0.596969804574792,0.731659635625332
"HAR1A",0.18690609335238,-0.895912764648439,0.279547962736352,0.596997651085689,0.731659635625332
"CORO1A",-0.0720576091339953,10.2849210492558,0.279451413159677,0.597061005545455,0.731690539213641
"RP11.244O19.1",0.29908489090831,-2.23039062744731,0.279389765174444,0.597101465402339,0.731693383606533
"N4BP3",-0.0982887804672934,2.14274352004031,0.278740231077567,0.597528105068078,0.732169425543276
"ZNF780A",-0.0980647126681818,1.7086798207216,0.278367789719231,0.597773026085335,0.732408284478319
"EFNB1",-0.0897630959372761,2.55319056220584,0.278327715832795,0.597799391537451,0.732408284478319
"HDAC5",0.0825112053502467,4.15349951739631,0.278083658361204,0.597960014483424,0.732558293605651
"SUV39H1",-0.0762116594776113,5.6646198017832,0.277761316458026,0.598172297332791,0.732771567864734
"AC006042.8",-0.288831219668868,-2.22801378857105,0.277537410818444,0.598319846232229,0.732905519727066
"AC159540.1",0.179469652238613,-1.01916903994755,0.277142727495228,0.598580119122474,0.733177525720785
"SCPEP1",-0.0893665782646886,2.51995632714357,0.277000315783274,0.598674090266909,0.733245813442968
"AKAP3",-0.147577914094575,-0.301476573166327,0.276922537948042,0.598725425420393,0.733261875945754
"TMEM127",0.0773317834124279,5.14988064392782,0.276767440181438,0.598827820987567,0.733340466337704
"STK33",-0.144587630520074,-0.230539632097838,0.276676825846823,0.598887661537678,0.733366936018406
"C4orf48",0.13515867264672,0.322718128902153,0.276327233483819,0.599118645174035,0.733578455650284
"IL6",-0.533166480214862,-3.26975941375488,0.276299664639434,0.599136868469341,0.733578455650284
"KIF9.AS1",0.145383290464915,-0.354880503756683,0.27617808445301,0.599217248092643,0.733630051350183
"ATPIF1",0.0717437157924658,5.50481586259612,0.275814173411803,0.599457973557213,0.73387794159244
"ILF3.AS1",0.085268589885542,3.0072915919364,0.275583155991532,0.599610895663606,0.734018315039962
"TUSC1",0.389732495915543,-2.79548416898625,0.275151250854883,0.599897014954384,0.734275564404979
"RP1.191J18.66",-0.228006832246212,-1.71369867383316,0.275150388563734,0.599897586472955,0.734275564404979
"PIR",-0.116651994532636,0.551432292134396,0.275090602691551,0.599937214778855,0.734277222681489
"RAB7L1",0.0753784984802982,5.30780928130278,0.274869600477294,0.600083750969348,0.734364091724123
"CCDC167",-0.0788420684314155,5.20429411099797,0.274854805859952,0.600093563267182,0.734364091724123
"ADAT3",0.153233913294283,-0.179577387101767,0.27481038796561,0.600123024761574,0.734364091724123
"LAMTOR2",0.0778436739318539,5.20600311417364,0.27434602944377,0.600431206285672,0.734694348656842
"SLC2A11",0.100594178793652,1.2676338854752,0.274148742463421,0.600562240644618,0.734745256359828
"SHARPIN",0.0784975294361535,4.93278444106954,0.274140823711216,0.600567501387095,0.734745256359828
"IGFLR1",0.0896661584017737,2.34010871466906,0.274110414301523,0.600587704468846,0.734745256359828
"LRRC37A3",0.276507806501874,-2.13967016947626,0.273969046660169,0.600681643558028,0.734810288674176
"ZDHHC23",-0.144761779268242,-0.129438597616798,0.273872160270666,0.600746042597058,0.734810288674176
"ARAP1",0.0742185568310221,6.53488757064203,0.273857533044009,0.600755766372397,0.734810288674176
"RAB2B",-0.0781741307063878,4.31464003774408,0.273597296311084,0.600928819868707,0.734933400888584
"PHLPP1",-0.0843797472150645,3.06645907880676,0.27359096090074,0.600933034127663,0.734933400888584
"PLK1S1",0.0901903690303763,2.62757513751139,0.27346662362838,0.601015754762459,0.734960101427303
"ACKR6",-0.140789414797813,-0.225658150336019,0.273442984262898,0.601031484560488,0.734960101427303
"VDAC1P1",-0.113298786160687,0.870790000825404,0.273062972847138,0.601284465707944,0.735149920495839
"AP001462.6",0.423476909583585,-2.93778926170305,0.273055181928965,0.601289654620768,0.735149920495839
"ABCA3",0.0917299206738236,2.36641973326821,0.27303714086886,0.601301670702148,0.735149920495839
"AC012442.6",-0.531373309998872,-3.27462353602709,0.27254595215428,0.601629016758571,0.735503261741743
"EFCAB5",-0.329244971536298,-2.51110019617014,0.272128557257935,0.601907479072496,0.735795805406605
"RP5.1057J7.6",0.169478796267196,0.38309017476683,0.272072320590425,0.601945017766832,0.735795805406605
"RP11.66N24.4",0.202496053199861,-1.39002175092263,0.271669343114799,0.602214154864488,0.736077889976759
"RUFY3",0.0831529371900952,3.30599644400455,0.271559087144267,0.602287835889674,0.736080733384461
"RP11.87H9.2",-0.42919329462713,-2.97588100326923,0.271499861145365,0.602327422844492,0.736080733384461
"RP11.326I11.5",0.259897851979018,-2.01618567570005,0.271493636561852,0.602331583706158,0.736080733384461
"RP11.1082L8.3",0.466554069402523,-3.08990483913488,0.271205170484466,0.602524477219492,0.736236857361602
"CAPN3",0.387586046515481,-2.79869288970189,0.271187809323032,0.602536090562133,0.736236857361602
"ANP32B",-0.0681664637068102,8.00600454674354,0.270889989470803,0.602735383802078,0.736433469509799
"CTA.217C2.1",0.0974313265433694,1.70222393927798,0.270809345994017,0.602789372257023,0.73645253179335
"DHDH",0.226051267332917,-1.62053403630544,0.270550530979149,0.602962710389106,0.736617396766111
"CTD.2302E22.5",-0.242736657990271,-1.87799413751422,0.2704402099336,0.603036628557329,0.736660790759144
"RP11.571M6.17",-0.212581427373397,-1.55333839200086,0.270219945289473,0.603184269310969,0.736787341818226
"PARP14",0.0767084947271003,5.97027593636428,0.270171080740937,0.603217032991341,0.736787341818226
"SLC4A2",-0.0762507641058304,5.79755326107789,0.269854125167797,0.603429643130314,0.737000108445065
"RP11.81A22.5",-0.526212788106019,-3.26884071883082,0.269708073692992,0.603527666140671,0.737072905653369
"RHOA",-0.0652236881820748,8.97063893523566,0.269419076518915,0.603721727062612,0.737262974773788
"LINC00909",0.0933854530385859,1.76340564803916,0.268926821108119,0.60405257981329,0.737578514690401
"RPL24",-0.0712434169789767,8.54284011633869,0.26888291614847,0.604082107699979,0.737578514690401
"RP11.798M19.3",-0.384642781302057,-2.8042780882431,0.268863079535491,0.604095449639316,0.737578514690401
"CTB.31N19.3",0.248876799296595,-1.9315202353198,0.268769089027642,0.604158675356982,0.737608768405479
"RP6.206I17.1",0.437131810970011,-3.00228291775355,0.267891017354713,0.604750016938342,0.738269240992258
"AP000350.6",0.492551111998327,-3.17475440103963,0.267812130627336,0.604803203715515,0.738269240992258
"GRK5",-0.0756382171379261,4.39748641695622,0.267788321126678,0.604819258438024,0.738269240992258
"TBRG1",-0.0726274380082459,4.95927858506066,0.267737426192718,0.604853579875753,0.738269240992258
"X6.Sep",0.0674100391262344,7.62949743543243,0.267381581137707,0.605093662666591,0.738515294755299
"RP11.430H10.1",0.333383639609581,-2.54101196205333,0.26730222728558,0.605147229010549,0.738533688840165
"ZNF554",0.140664099104281,-0.220246788310031,0.266861138301273,0.605445161743018,0.738850291205382
"ZNF826P",-0.117062956971701,0.458561174144164,0.266779723712289,0.605500187172496,0.738859979398664
"CTC.503J8.6",0.0747947451790001,5.21645857681572,0.266703216256861,0.605551905727309,0.738859979398664
"RP11.400F19.18",-0.451544926628982,-3.06663345342435,0.266678467423322,0.605568637793307,0.738859979398664
"MRPL38",0.0867831164773081,2.95428046167093,0.266572170963363,0.605640513350268,0.738900683537354
"PCBP2",-0.0678721095221193,7.88154895642185,0.266453279474234,0.60572092692294,0.738951798487638
"RILP",0.0867097748180858,3.04713114458785,0.266372838323686,0.605775347071845,0.738971198167059
"NME4",-0.092253446676088,2.46642309655722,0.266303598121066,0.605822197875262,0.738972436837675
"CTB.131B5.5",0.369392866733689,-2.73159250523799,0.266257492761729,0.605853398958551,0.738972436837675
"C14orf182",-0.085181030081909,2.6860873524807,0.266027152604158,0.606009329323442,0.739115637830275
"KCNE1L",0.272595631565724,-2.14199078585717,0.265927062627749,0.606077112564447,0.739123962929239
"LA16c.60H5.7",-0.525228975127902,-3.275990898086,0.26577365317307,0.60618103633635,0.739123962929239
"AC000120.7",-0.307281186865548,-2.40009548014904,0.265767625581622,0.606185120367183,0.739123962929239
"SLC9A6",-0.0858380786236133,3.70095899520281,0.265760651706771,0.606189845631175,0.739123962929239
"UVSSA",-0.0832102439062621,3.22783802248835,0.265732699558308,0.606208785858305,0.739123962929239
"CYP4F22",0.105717681944802,1.32275456548462,0.265662588346776,0.60625629839049,0.739134918951547
"RP11.1136L8.1",-0.526096526395256,-3.27828511647397,0.265577254980464,0.606314137285944,0.739158462466215
"ST6GALNAC6",0.0722822354617017,5.4326728784718,0.265508329859763,0.606360863270223,0.739168456083316
"NPIPB4",0.314373710051255,1.00425472752886,0.265238760098346,0.606543684788285,0.739344341614031
"TMEM14A",-0.0919848163424621,2.1342834619048,0.265029987735802,0.606685354452912,0.739468295687589
"IBA57",-0.0899081381705605,2.3556829235998,0.264975320470825,0.606722462466424,0.739468295687589
"BAP1",-0.0692239386945446,6.57898269832797,0.264866217006764,0.606796536124249,0.739511596083326
"BTBD11",-0.0703491902600877,5.67959993410008,0.264626234144196,0.60695953571258,0.739630497628652
"USP19",0.0718511158492451,5.78186538826729,0.264609059848272,0.606971204308861,0.739630497628652
"PET100",0.0871263623771277,3.68973623302873,0.26445615073008,0.607075115261191,0.739710135680276
"RAB32",-0.261317659982571,-2.04988742204909,0.264309312117074,0.607174936699039,0.739784780933003
"FGF9",0.292862068170083,-2.28761088676648,0.264132497227067,0.607295182655246,0.739811308422648
"RP11.831H9.16",-0.336970861697182,-2.58329556901706,0.264114292423042,0.60730756602875,0.739811308422648
"NADSYN1",0.0690011460775578,6.18392988113674,0.264035160124779,0.607361400112917,0.739811308422648
"LY75",-0.0889833310830638,2.63764780633185,0.264021018840415,0.607371021570811,0.739811308422648
"AC004987.9",0.0981498264048483,1.40493150527196,0.263993833540363,0.607389518841029,0.739811308422648
"CTC.246B18.10",-0.48336546197798,-3.17155804665521,0.263720112387088,0.607575829774982,0.739991257886809
"BMP1",-0.0833019766746166,3.28088364453246,0.263095316394121,0.608001561377529,0.740462766141554
"RP11.529E10.6",-0.194859564351679,-1.25641779614472,0.262818237803908,0.608190565175118,0.740549628776684
"RP11.111K18.2",-0.520955765921099,-3.27248684410909,0.262793000406619,0.608207786628167,0.740549628776684
"RPL26",-0.0701086201371865,7.67456272365946,0.262771148183674,0.608222698955154,0.740549628776684
"DAAM1",0.0847325853144076,2.9156268935692,0.262764425221367,0.608227286975982,0.740549628776684
"RXRB",-0.0724638305175879,5.17771954184558,0.262519905259229,0.608394207659031,0.740705855688444
"MYLPF",-0.282437671978616,-2.24091714888062,0.262285194326831,0.608554524587074,0.740854023364618
"RPL9",-0.0707538087164194,8.41077945269509,0.262207827735551,0.60860738889658,0.740871367765284
"DCTN2",0.068154623791269,6.76768023443285,0.261924486152704,0.6088010792482,0.741060129774552
"RP11.497H17.1",-0.280819958950154,-2.23121288150611,0.26179283750089,0.608891118344585,0.741122706854515
"ECI2",-0.0724410857731627,4.96617484662514,0.261624625432408,0.609006206012204,0.741215762376713
"XPOTP1",-0.185328221792324,-1.23474191840066,0.26138365134194,0.609171157502697,0.74132620943196
"TCEANC",-0.151635778583675,-0.487436667289836,0.261379157339191,0.609174234646591,0.74132620943196
"C11orf95",0.0792403910003445,3.37709575615791,0.261286638698567,0.609237591638708,0.741328067706786
"C22orf26",0.276425540877285,-2.18973845199615,0.261264077559496,0.609253043707735,0.741328067706786
"RP11.12J10.3",0.233822678481304,-1.82438609493352,0.260871696624573,0.60952191912763,0.741608194981201
"HEMGN",0.217989797974398,-1.65116000292096,0.260765827906016,0.609594508365297,0.741649479547734
"MRPL3P1",-0.212042137632833,-1.58887114911829,0.260313410888941,0.609904919077362,0.741980080691135
"ZNF331",-0.0777834521855679,3.63675596373208,0.259975727852808,0.61013683057447,0.742215147712333
"SESN3",-0.0891620190532287,4.61811954833403,0.259858603641284,0.610217312613841,0.742265986716747
"MT.ND6",0.0933558458502739,3.53258340737298,0.259787806920386,0.61026597174496,0.742278112466054
"CTD.2161E19.1",-0.168659503922112,-0.681669323155771,0.259145560505193,0.610707774662048,0.742768140981967
"RNU4.1",0.317722808136893,-2.47925706900502,0.259067569299288,0.610761471933563,0.742768140981967
"RHBDF2",0.0772259287276015,5.03302561970784,0.259033403715087,0.610784998286761,0.742768140981967
"C3orf80",0.457217396611365,-3.09556709204184,0.258634848934462,0.611059586722323,0.743054964268731
"AP000769.1",-0.287223374541461,-2.29131112083782,0.258506579279443,0.611148016068086,0.743115394109915
"AC098824.6",0.518678711148607,-3.26689955122132,0.258187997325689,0.611367766585959,0.743335483994653
"AKAP2",-0.218120594653291,-1.6855688113462,0.257971116942004,0.611517463305734,0.743470376015241
"RP11.815J4.7",0.177397597476807,-1.06287667502246,0.257736003181322,0.611679834644827,0.743620659505799
"TJAP1",0.0728343875536836,4.87433700615462,0.257553753894405,0.611805761477525,0.743687861829407
"ZDHHC20P1",0.375622405144654,-2.78971072151612,0.257543799321496,0.611812641295467,0.743687861829407
"EIF3L",0.0641728034768861,8.37374246812505,0.257396793633774,0.611914259537667,0.743761014707159
"SSBP3",-0.0654935805591306,6.75371988058104,0.257315145148385,0.611970715126111,0.743761014707159
"PROM2",0.414098843480651,-2.95078555176569,0.257288522388981,0.611989125784061,0.743761014707159
"NBPF1",0.104153772589671,1.08285744005091,0.257153945182469,0.61208220940945,0.743827021442978
"ZNF518A",-0.0903944042780418,3.2326580129422,0.25692680271305,0.612239387548038,0.743970905124722
"ASB16",-0.444971137852018,-3.0744131174945,0.256218214644831,0.61273027841454,0.744520260395399
"PYCR2",0.0678482131589436,6.58883226334857,0.256137420441334,0.612786304619316,0.74454118138832
"RN7SL431P",0.429067722482102,-3.00915417902233,0.256043240575844,0.612851627034677,0.744573394000398
"SLC16A3",-0.0721401857806966,6.09012389595281,0.255878256332835,0.612966095190219,0.744606599553088
"ERGIC1",-0.0678241873590623,6.11138380379729,0.255831887756358,0.612998274638304,0.744606599553088
"AP001429.1",0.43184939727283,-3.01959025076421,0.255812112842197,0.613011999396007,0.744606599553088
"CTA.211A9.5",0.147078439949716,-0.488580301013335,0.255780119304525,0.613034205886944,0.744606599553088
"F8",0.0929130281085934,1.57468412569025,0.255291729058973,0.613373410854408,0.744971441329566
"RP11.110I1.6",-0.474759556373069,-3.16954374680461,0.255092408666207,0.613511963227897,0.745092550137824
"HNRNPUP1",0.373351596522372,-2.78792293711506,0.254948651434479,0.61361193449475,0.745166790940738
"RP11.1148O4.1",0.326379639306474,-2.54653299731603,0.254817128455095,0.613703428839419,0.745230728671704
"MSANTD2",-0.0863811266852474,2.41170865161894,0.25474032164971,0.613756873422317,0.745248456747288
"NBPF13P",0.255343077200928,-1.96736824952772,0.254586575635284,0.613863885098033,0.745289822741536
"FAM160B2",0.0797018328509873,3.82166631926869,0.254579751462454,0.613868635859356,0.745289822741536
"REXO1",0.0745059234707764,5.46862585545311,0.254484642228515,0.613934856049662,0.745289858114695
"RAB4B.EGLN2",-0.392734608772753,-2.88585244508962,0.254444611192338,0.613962732463078,0.745289858114695
"RP11.375N15.2",0.246709166118738,-1.97362772226343,0.254347631718662,0.614030277467153,0.745289858114695
