"","logFC","logCPM","LR","PValue","FDR"
"GOT1",0.0416772270289077,5.76864004030661,0.143922700733222,0.70441204480818,0.801631715998556
"MT.ATP6",-0.0431937028994944,11.4336675544534,0.143881609338223,0.70445225900021,0.801631715998556
"RP11.762I7.5",-0.176446436989738,-1.83048354684544,0.143467613675513,0.704857783801388,0.802043186641796
"RCC2P6",0.132131000437794,-0.951600901436912,0.143106702102983,0.705211856893197,0.802396063798635
"C1orf56",0.0868269713733572,0.270187526049896,0.142866536627824,0.705447754662877,0.802614444460631
"TMEM120B",-0.047501909445468,4.08171305437136,0.142768975663472,0.705543646706186,0.802673518049447
"EXTL3.AS1",-0.388308509274935,-3.2473092071058,0.142311862865696,0.705993439326022,0.803090795387611
"RP11.452L6.1",0.218900743633523,-2.30044956606487,0.142274947316186,0.706029799704731,0.803090795387611
"AARS2",0.0453395601957359,4.86713316580462,0.142262146834648,0.706042408938689,0.803090795387611
"AC069213.1",0.124002676127352,-0.988492506176197,0.14215078408165,0.706152135209875,0.803132384462034
"DNAJB13",-0.329077941283558,-3.02174609889997,0.14213573933126,0.706166962640379,0.803132384462034
"SNRPN",0.0769887651464119,0.794779677095528,0.142021211679709,0.706279865342917,0.80321074893066
"LRRN2",0.246970589737815,-2.53902560185637,0.141843571945524,0.706455087578037,0.803359971577715
"CERK",-0.0413430730460143,6.76429971237383,0.141652411664126,0.706643786366339,0.803476684766791
"RP1.178F10.1",0.376256000344205,-3.20751987698368,0.141650422763309,0.706645750420752,0.803476684766791
"DIRC3",0.17146145066996,-1.77901484759689,0.14155040028161,0.706744543677576,0.803538966419666
"APOC1",-0.23805169617735,-2.47506349677974,0.141376092379651,0.706916804691991,0.803684764878389
"RP3.508I15.18",0.388445887720663,-3.24979833377386,0.141326593938157,0.706965743971198,0.803690350989801
"RPS10P2",0.32144683630907,-2.98886699654573,0.141281793012464,0.707010047234209,0.803690666433805
"RP4.775C13.1",0.146010234363887,-1.40212340268794,0.141236062523689,0.707055278003201,0.80369203611136
"BCL9",-0.0435433490532861,5.21000311893151,0.141030092780177,0.707259100661432,0.803863055074604
"ZSCAN16",0.0734529755492856,0.894543670433811,0.140991403402931,0.707297405673457,0.803863055074604
"SOS1",0.0444280362476392,6.69665479872277,0.140950570774489,0.707337839148911,0.803863055074604
"RPL34.AS1",-0.177658748466741,-1.86790076319681,0.14070668628236,0.707579478840783,0.804087611195126
"ABCG4",0.334095551919014,-3.05022630044438,0.140477582604709,0.707806691466172,0.804295745578274
"EHBP1L1",0.0426896920538152,7.15201306187529,0.140341102004697,0.707942145985421,0.804399593860567
"FAM86B3P",-0.0598360323468518,1.93037581469608,0.140001370600574,0.708279649732182,0.804732993456214
"C14orf119",-0.042204474492889,5.49991379056172,0.139923034550497,0.70835753834149,0.804771400449583
"RP11.6K23.1",0.351202355296032,-3.12411675543747,0.139841179455642,0.708438952453579,0.804813807769001
"RIT1",-0.0479700699049969,4.14241922243757,0.139698580210524,0.708580848360513,0.804924915172443
"ZFAT",-0.0532308165100103,2.77427705157764,0.139251315029564,0.709026443665163,0.805380979970602
"USP2",-0.131358115817652,-1.16313537648204,0.139067560914532,0.709209748003769,0.805539071043355
"RBM8B",0.101970626707675,-0.38946275428485,0.138249654521286,0.710027330219466,0.806417527104855
"PHB2",-0.0409480155266016,8.50819320118553,0.138108936224626,0.710168270103943,0.806519218642204
"AC008746.12",0.206557521223858,-2.2118889299551,0.138072049791353,0.71020522813878,0.806519218642204
"RP11.446E9.1",0.102665839420235,-0.290793432124134,0.137908043145252,0.710369621205054,0.806646459422236
"MYO18B",0.0700606210738005,1.39204799370325,0.137872114545033,0.710405649308753,0.806646459422236
"RPS6KA5",-0.0516977102330759,3.3248625663774,0.13782668111055,0.710451216219103,0.806648025381249
"KIF18B",-0.0424687415720471,5.87703943530893,0.137710212970489,0.710568065568028,0.806730520364721
"RP11.832A4.5",0.27844939422658,-2.7796539487173,0.137619858549616,0.710658754454668,0.806783306129972
"OSGEP",0.041776821598926,5.52571578069005,0.137372834063365,0.710906866350677,0.807014790450321
"PDE7B",0.0662328348399646,1.4550709786411,0.13716906497551,0.711111723475564,0.807047721081046
"B3GNT1",0.0504549567788123,3.42030970311449,0.137168256716303,0.71111253639495,0.807047721081046
"CTD.2302E22.4",0.353350133865049,-3.14592266107786,0.137160798579463,0.71112003766168,0.807047721081046
"FAM120B",-0.0467447726282031,4.02028282517711,0.137133413100626,0.711147583498228,0.807047721081046
"SNHG6",0.0498738842127373,5.13748968998023,0.137124128023963,0.711156923654325,0.807047721081046
"TRBV24.1",0.0695327509848323,1.10232596100077,0.137064225001764,0.71121719066864,0.807065942416611
"DUSP28",0.062976623348503,1.61927433593355,0.136987552773442,0.711294350638279,0.807103329867092
"OSBPL2",0.0461328572757713,4.12737128773445,0.136890775292803,0.711391778817779,0.807108776583815
"CTD.3185P2.1",0.115377630588256,-0.734392576565606,0.136820926407727,0.711462121673113,0.807108776583815
"RP11.635N19.1",0.151531442896079,-1.53101580171362,0.13677602053492,0.711507355900067,0.807108776583815
"GPRC5C",0.333197619407556,-3.0659234504205,0.136770069655983,0.711513350925551,0.807108776583815
"KDM5D",-0.0437056001801107,4.99940054335247,0.136763255398221,0.711520215916918,0.807108776583815
"ADARB1",-0.0439314665174645,4.90877029979307,0.136718125369987,0.711565686856145,0.807110203402444
"AGAP4",-0.0944851501292712,-0.0816110303400101,0.136666842725416,0.711617367244351,0.80711867282048
"ATP5B",-0.0389748799138187,9.89178497428559,0.135823051930146,0.712469289577145,0.808034721746445
"FICD",-0.0630013608462008,1.53300851192925,0.135590157184458,0.712704957781776,0.808251786314613
"RP11.416A17.6",0.339996426261452,-3.10082554195355,0.135527701939437,0.712768195861324,0.808273289566932
"HIST1H2BN",0.135902471380341,-1.18218637951919,0.135380923485515,0.712916879247481,0.808391678406284
"MRPS14",0.0455325968142093,4.18514248357314,0.135123193729631,0.713178175468538,0.808637738706718
"ACTBP1",0.294389379724364,-2.89110244971207,0.134423146641424,0.713889340471547,0.809393820899825
"SUMO4",-0.250371240337948,-2.61709235380207,0.134297421889468,0.714017284330152,0.809488605480494
"RP11.722E23.2",-0.223305401836353,-2.40240033330749,0.13408128003608,0.714237400071644,0.809687867994029
"CREBRF",-0.060807072820467,1.80618510196163,0.133870122228178,0.714452634516473,0.809798738784229
"TAS2R19",-0.311830460076292,-2.92547920590431,0.13384963500231,0.714473527511693,0.809798738784229
"CCDC144A",-0.370857865925887,-3.22816911448147,0.133826338248634,0.714497287883219,0.809798738784229
"RP11.466F5.8",0.313761267348572,-2.99373564102009,0.133811284631518,0.714512642322519,0.809798738784229
"RGS17P1",-0.233351961640117,-2.49241378651567,0.133392772199631,0.714939910685825,0.810212565319328
"CTA.407F11.6",0.165940543742419,-1.77240504152017,0.133321449021053,0.715012801792241,0.810212565319328
"RP11.407N17.5",0.263932914687205,-2.7152991125244,0.133303921319213,0.715030718195266,0.810212565319328
"RPL7AP30",0.07362160022074,0.736362172643081,0.133279867534456,0.715055307579277,0.810212565319328
"RAMP1",0.0476607239933988,4.13210109171598,0.133091429018194,0.715248029076528,0.81035456466829
"BNIPL",-0.110331084240411,-0.727130936916591,0.133070531444442,0.71526941114764,0.81035456466829
